source,target,length,name,highway,osmid,oneway,reversed
5058500129,5058500137,34.616,Đường 3 Tháng 2,primary,694625406,True,False
5058500137,5058500139,28.216,Đường 3 Tháng 2,primary,694625406,True,False
6789110954,6788712147,124.564,Trần Hưng Đạo,primary,817119560,True,False
5762736902,9404173920,1.519,Nguyễn Thị Nghĩa,primary,192680173,True,False
9404173920,9404173918,0.75,Nguyễn Thị Nghĩa,primary,1265743191,True,False
411918236,6747299978,11.101,Đường Nguyễn Văn Cừ,primary,1268643582,True,False
411925434,411921696,24.667,Hai Bà Trưng,primary,1163556238,False,False
411925434,11753277700,32.125,Hai Bà Trưng,primary,1163556238,False,True
11753277700,411925434,32.125,Hai Bà Trưng,primary,1163556238,False,False
11753277700,411926016,18.16,Hai Bà Trưng,primary,1163556238,False,True
1997154497,1996654469,12.744,Đường Võ Văn Kiệt,primary,717202032,True,False
1996654469,4618427491,13.396,Đường Võ Văn Kiệt,primary,717202032,True,False
4655963176,11584778520,12.907,Đường Lý Thường Kiệt,primary,718980781,True,False
11845929855,6727669886,88.353,Đường Hùng Vương,primary,330378025,True,False
7417283939,6449013865,26.749,Đường Phạm Hùng,primary,193729354,True,False
6773182782,4649999511,5.16,Trần Hưng Đạo,primary,1267006212,True,False
2032267137,6773157096,27.684,Nguyễn Thái Học,primary,723575894,True,False
10960824991,4636764459,13.997,Đường Lý Thường Kiệt,primary,1296584904,True,False
4636764459,4636764469,44.434,Đường Lý Thường Kiệt,primary,213726068,True,False
9591636815,9831853371,20.372,Hàm Nghi,primary,326848007,True,False
9591636815,1768565067,21.592,Hàm Nghi,primary,326848022,True,False
9831853371,6751145358,83.564,Hàm Nghi,primary,326848007,True,False
1768565067,6751145377,122.243,Hàm Nghi,primary,326848022,True,False
6727669791,1997154257,6.138,Đường Hùng Vương,primary,330378025,True,False
4891619180,411918005,37.697,Cách Mạng Tháng 8,primary,408202951,False,True
4891619180,8771118197,14.286,Cách Mạng Tháng 8,primary,497628302,False,False
2358137388,6775433844,21.143,Đường Võ Văn Kiệt,primary,723197014,True,False
6775433844,2358137399,20.658,Đường Võ Văn Kiệt,primary,723197014,True,False
2032267185,6773156739,25.807,Cầu Ông Lãnh,primary,165150831,True,False
6773156739,6773156738,23.463,Cầu Ông Lãnh,primary,165150831,True,False
4609356045,4609356047,9.286,Đường Võ Văn Kiệt,primary,1228549308,True,False
4609356047,12096547552,29.663,Đường Võ Văn Kiệt,primary,724155937,True,False
1996655508,1996655004,19.198,Cầu Chà Và,primary,189017100,True,False
1996655296,5674570711,34.255,Đường Hải Thượng Lãn Ông,primary,466008499,True,False
2289923628,2289923632,12.82,Đường Nguyễn Văn Cừ,primary,219860447,True,False
2289923632,4611406619,15.534,Đường Nguyễn Văn Cừ,primary,219860447,True,False
11755160656,2469697624,21.722,Đường Nguyễn Văn Cừ,primary,330532335,True,False
2469697624,6727312102,4.262,Đường Nguyễn Văn Cừ,primary,330532335,True,False
4631390893,5805637521,41.427,Nguyễn Tri Phương,primary,330532328,True,False
9404261874,6789210655,42.086,Trần Hưng Đạo,primary,466095118,True,False
2042473603,2042473709,126.993,Cầu Chánh Hưng,primary,193729304,True,False
411922954,411923575,67.371,Nam Kỳ Khởi Nghĩa,primary,1225573415,True,False
411923575,2008273913,14.006,,primary,35113311,False,True
411923575,2036141688,24.221,Đường Nam Kỳ Khởi Nghĩa,primary,817095790,True,False
411926521,5772027664,43.67,Đường Nam Kỳ Khởi Nghĩa,primary,193092894,True,False
6747261117,411918863,31.197,Hàm Nghi,primary,326772491,True,False
6775502646,1996654745,74.728,Võ Văn Kiệt,primary,1273368347,True,False
1996654745,11824856221,38.039,Võ Văn Kiệt,primary,1273368347,True,False
411926487,411925300,105.46,Nam Kỳ Khởi Nghĩa,primary,1225573415,True,False
9727223523,9727223522,5.645,Nguyễn Hữu Cảnh,primary,817277696,True,False
11292295028,6639705119,12.56,Đường Tôn Đức Thắng,primary,874533293,True,False
6727058331,6791076702,32.097,Đường Nguyễn Văn Cừ,primary,330532332,True,False
6791076702,11782814568,56.851,Đường Nguyễn Văn Cừ,primary,330532332,True,False
6772593451,2302073734,23.178,Đường Lý Thường Kiệt,primary,721993388,True,False
2302073734,5803147462,18.308,Đường Lý Thường Kiệt,primary,468247532,True,False
11824748844,5800355518,87.003,Đường Võ Văn Kiệt,primary,722042533,True,False
2433653211,4628048104,11.731,Đường 3 Tháng 2,primary,714014807,True,False
2433653211,6740176045,5.29,Đường Lý Thường Kiệt,primary,1269082103,True,False
4628048104,6740151738,6.944,Đường 3 Tháng 2,primary,468724777,True,False
4628048104,4632009841,10.471,Đường Lý Thường Kiệt,primary,1277704616,True,False
6740176045,11932812873,5.092,Đường Lý Thường Kiệt,primary,1269082103,True,False
411923507,11771727994,63.078,Nguyễn Thái Học,primary,203215338,True,False
6794099474,6794100021,41.449,Đường Võ Văn Kiệt,primary,724474897,True,False
6760714945,9404261868,18.399,Trần Hưng Đạo,primary,720357121,True,False
9404261868,6786731983,25.651,Trần Hưng Đạo,primary,720357121,True,False
6783161847,9470462686,10.759,Trần Hưng Đạo,primary,468616400,True,False
2233756575,11389684392,14.33,Hoàng Văn Thụ,primary,197982856,True,False
6775348241,5814337674,5.612,Đường Võ Văn Kiệt,primary,1210953547,True,False
5814337674,5813779729,15.907,Đường Võ Văn Kiệt,primary,1210953547,True,False
10804091991,4603720647,11.831,Trần Hưng Đạo,primary,720357122,True,False
4603720647,6789258564,18.461,Trần Hưng Đạo,primary,720357122,True,False
366434468,6773057510,8.872,Vạn Kiếp,primary,466010021,True,False
366434468,4608981230,16.026,Đường Hải Thượng Lãn Ông,primary,722312510,True,False
1996654797,1996654356,4.259,,primary,1265525408,True,False
6789184310,5806004428,27.739,Trần Hưng Đạo,primary,327048057,True,False
5806004428,5806004438,39.422,Trần Hưng Đạo,primary,327048057,True,False
1996654441,1861212907,25.687,Đường Võ Văn Kiệt,primary,189193711,True,False
2302073743,6712570979,16.011,Đường 3 Tháng 2,primary,468724778,True,False
2302073743,2433653211,10.92,Đường Lý Thường Kiệt,primary,1269082103,True,False
6712570979,5051610931,48.568,Đường 3 Tháng 2,primary,468724778,True,False
5814325558,4202267803,8.406,Đường Tùng Thiện Vương,primary,721704072,True,False
4202267803,2367376014,25.058,Đường Tùng Thiện Vương,primary,1009761304,True,False
9756677670,3338019269,33.436,Võ Văn Kiệt,primary,327090284,True,False
6789596236,366411899,9.908,Đường Võ Văn Kiệt,primary,725193317,True,False
734894535,6750707518,11.694,Nguyễn Tri Phương,primary,32577683,True,False
734894535,4614001018,5.827,Ngã Sáu Nguyễn Tri Phương,primary,1270566004,True,False
5674570411,5803147482,29.358,Đường Lý Thường Kiệt,primary,1270628961,False,False
5674570411,6759811637,3.395,Đường Lý Thường Kiệt,primary,1270628961,False,True
5803147482,11755528584,1.789,Đường Lý Thường Kiệt,primary,1270628961,False,False
5803147482,5674570411,29.358,Đường Lý Thường Kiệt,primary,1270628961,False,True
6759811637,5674570411,3.395,Đường Lý Thường Kiệt,primary,1270628961,False,False
6759811637,366397786,10.597,Đường Lý Thường Kiệt,primary,1270628961,False,True
6788929511,6726843066,12.805,An Dương Vương,primary,468653970,True,False
6726843066,2498104608,34.432,An Dương Vương,primary,468653970,True,False
4608979336,6757530983,7.977,Đường Hải Thượng Lãn Ông,primary,722312510,True,False
6757530983,1996655330,36.857,Đường Hải Thượng Lãn Ông,primary,724111327,True,False
5813971161,4671747212,12.711,Đường Võ Văn Kiệt,primary,717255364,True,False
4671747212,2358137400,23.499,Đường Võ Văn Kiệt,primary,717255364,True,False
6770923492,6727805042,16.327,Đường Châu Văn Liêm,primary,722622675,True,False
6770923492,6783111308,13.838,Đường Châu Văn Liêm,primary,1265405860,True,False
6783111308,6727805037,90.976,Đường Châu Văn Liêm,primary,1265405860,True,False
3338020171,3338020168,22.864,Đường Võ Văn Kiệt,primary,724135624,True,False
3339100849,2364060010,269.682,Nguyễn Thị Minh Khai,primary,327181435,True,False
2364060010,2364060005,16.778,Nguyễn Thị Minh Khai,primary,327181435,True,False
2520636461,11953547365,12.289,Cách Mạng Tháng Tám,primary,723823265,True,False
11953547365,11953547350,2.975,Cách Mạng Tháng Tám,primary,723823265,True,False
2934006860,2233642261,4.935,Ngã Sáu Nguyễn Tri Phương,primary,971692805,True,False
2233642261,4614001020,4.934,Ngã Sáu Nguyễn Tri Phương,primary,971692805,True,False
9690705587,12123468086,5.389,Đường Tôn Ðức Thắng,primary,1083439170,True,False
12123468086,12123468089,31.719,Đường Tôn Ðức Thắng,primary,1083439170,True,False
6747284164,6747284161,55.665,Hàm Nghi,primary,1018203945,True,False
6747284161,411917839,15.233,Hàm Nghi,primary,1018203945,True,False
5181086852,2288699449,111.26,Hoàng Văn Thụ,primary,195672066,True,False
6754263862,366386566,11.268,Đường Lý Thường Kiệt,primary,719465514,False,False
6754263862,5051610789,30.775,Đường Lý Thường Kiệt,primary,719465514,False,True
6759826592,6772593454,39.353,Đường Lý Thường Kiệt,primary,719465515,False,False
6759826592,2302073750,9.555,Đường Lý Thường Kiệt,primary,719465515,False,True
6791021969,3382293764,65.529,Đường Lý Thường Kiệt,primary,718980781,True,False
3382293764,5757673279,12.282,Đường Lý Thường Kiệt,primary,718980781,True,False
4603826290,4603826291,18.791,Trần Hưng Đạo,primary,466095490,True,False
9402520600,9402520601,9.459,Hàm Nghi,primary,719035066,True,False
6747261116,6747284163,62.597,Hàm Nghi,primary,1018203946,True,False
6747284163,6747284158,31.382,Hàm Nghi,primary,1018203946,True,False
6786732258,2393614150,17.426,Cách Mạng Tháng 8,primary,230934667,True,False
2393614150,6786738908,98.065,Cách Mạng Tháng 8,primary,230934667,True,False
6793729496,411919383,9.721,Đường 3 Tháng 2,primary,818991383,True,False
11468812721,11389684434,4.652,Trường Chinh,primary,138877181,True,False
11389684434,2233747342,44.583,Trường Chinh,primary,138877181,True,False
4621933724,9736097867,7.266,Ngô Gia Tự,primary,466900850,True,False
4621933724,6548739710,5.478,Ngã Sáu Nguyễn Tri Phương,primary,1265471329,True,False
6548739710,4616051258,5.478,Ngã Sáu Nguyễn Tri Phương,primary,1265471329,True,False
4631390892,5802993756,12.519,Nguyễn Tri Phương,primary,719951934,True,False
5802993756,4621858728,13.826,Đường An Dương Vương,primary,715792605,True,False
5802993756,4631390894,16.203,Nguyễn Tri Phương,primary,715881311,True,False
9470462684,5805962804,24.192,Trần Hưng Đạo,primary,327048057,True,False
7549405585,3338020332,3.637,Đường Võ Văn Kiệt,primary,719490075,True,False
3338020332,3338020327,28.68,Đường Võ Văn Kiệt,primary,719490075,True,False
6783729283,4415006546,11.745,Đường Võ Văn Kiệt,primary,723197007,True,False
4415006546,6775433842,17.132,Đường Võ Văn Kiệt,primary,723197007,True,False
2433276966,6813499509,33.258,Đường 3 Tháng 2,primary,235283467,True,False
6813499509,6813499494,57.771,Đường 3 Tháng 2,primary,235283467,True,False
2036251752,9721647696,12.686,Cầu Khánh Hội,primary,57727332,True,False
9721647696,715729902,12.325,Cầu Khánh Hội,primary,57727332,True,False
1996655629,6769576944,2.92,,primary,977120848,True,False
11932199879,11584778544,140.306,Đường Lý Thường Kiệt,primary,408212916,True,False
9404173918,6773209860,13.833,Nguyễn Thị Nghĩa,primary,1265743191,True,False
2358070596,2380787711,12.794,Đường Võ Văn Kiệt,primary,189193711,True,False
2358070596,2358070592,4.524,,primary,227076577,True,False
4629703861,5462344908,32.417,Đường 3 Tháng 2,primary,468434638,True,False
4616051260,6751175532,91.049,Ngô Gia Tự,primary,466900850,True,False
6751175532,5803395566,5.287,Ngô Gia Tự,primary,466900850,True,False
1996654187,4618374498,19.458,Đường Võ Văn Kiệt,primary,717202031,True,False
4618374498,6777799021,10.562,Đường Võ Văn Kiệt,primary,717202031,True,False
11699226380,9006208103,22.288,Lý Thái Tổ,primary,39513492,True,False
3338020314,2131959240,11.549,Nguyễn Thái Học,primary,629904756,True,False
12096547566,2358137385,23.431,Võ Văn Kiệt,primary,1306100056,True,False
11502520151,6739847097,5.82,Nguyễn Tri Phương,primary,32577684,True,False
4191373367,4889622982,39.778,Cách Mạng Tháng 8,primary,810375571,False,False
4191373367,4891712942,16.732,Cách Mạng Tháng 8,primary,810375571,False,True
4889622982,5108956906,64.892,Cách Mạng Tháng 8,primary,810375571,False,False
4889622982,4191373367,39.778,Cách Mạng Tháng 8,primary,810375571,False,True
6789347571,4605017103,50.324,Phạm Hồng Thái,primary,719043756,True,False
4605017103,411919522,116.123,Phạm Hồng Thái,primary,719043756,True,False
2302073750,6759826592,9.555,Đường Lý Thường Kiệt,primary,719465515,False,False
2302073750,6759826595,11.482,Đường Lý Thường Kiệt,primary,719465515,False,True
6794061675,1767760204,11.416,Đường Nguyễn Văn Cừ,primary,724450708,True,False
11911782370,366401316,2.09,Cách Mạng Tháng 8,primary,1220970988,False,False
11911782370,11313863130,7.988,Cách Mạng Tháng 8,primary,1220970988,False,True
366401316,4903632213,25.965,Cách Mạng Tháng 8,primary,495849086,False,False
366401316,11911782370,2.09,Cách Mạng Tháng 8,primary,1220970988,False,True
11313863130,11911782370,7.988,Cách Mạng Tháng 8,primary,1220970988,False,False
11313863130,5108956906,11.761,Cách Mạng Tháng 8,primary,1220970988,False,True
6727431063,634134027,5.039,Vòng xoay Cộng Hoà,primary,971692802,True,False
634134027,634134028,5.036,Vòng xoay Cộng Hoà,primary,971692802,True,False
6639607755,4646816752,15.213,Đường 3 Tháng 2,primary,817504917,True,False
4646816752,6786674050,6.635,Đường 3 Tháng 2,primary,470506018,True,False
2034589355,9402520594,21.083,Hàm Nghi,primary,718499698,True,False
411922898,411920948,46.477,Nguyễn Thị Minh Khai,primary,1185915486,True,False
4631143724,4631143713,19.384,Nguyễn Tri Phương,primary,189017063,True,False
4631143724,4631143716,19.178,Nguyễn Tri Phương,primary,468604950,True,False
9402954161,6751145366,5.164,Hàm Nghi,primary,719035061,True,False
3734437536,366422618,22.729,Phan Đình Phùng,primary,1185185156,False,False
3734437536,4426095095,27.254,Phan Đình Phùng,primary,1185185156,False,True
11386847236,4594841792,18.813,Dương Bá Trạc,primary,719444480,True,False
4594841792,10821417310,8.79,Dương Bá Trạc,primary,719444480,True,False
6753951296,6753992289,113.382,Trần Phú,primary,32579758,True,False
6753992289,4631738599,6.391,Trần Phú,primary,32579758,True,False
6790929759,9404261900,30.126,Trần Hưng Đạo,primary,696114974,True,False
9404261900,6790929758,30.118,Trần Hưng Đạo,primary,696114974,True,False
4666207257,4666207256,13.243,Phạm Hồng Thái,primary,466130926,True,False
4666207256,5444117924,109.427,Phạm Hồng Thái,primary,466130926,True,False
11369920442,366416137,25.381,Nguyễn Tri Phương,primary,1027284066,True,False
4419663831,4594811180,12.076,Cầu Nguyễn Văn Cừ,primary,33573873,True,False
6772510393,2364075318,8.565,Đường Trần Hưng Đạo B,primary,1019648616,True,False
2036141720,12112203523,24.01,Nam Kỳ Khởi Nghĩa,primary,1225573416,True,False
12112203523,3928550709,63.223,Nam Kỳ Khởi Nghĩa,primary,1225573416,True,False
4615680535,6791076146,16.766,Đường Lý Thường Kiệt,primary,719465515,False,False
4615680535,2302073736,14.823,Đường Lý Thường Kiệt,primary,719465515,False,True
2364060005,6727351569,4.177,Nguyễn Thị Minh Khai,primary,327181435,True,False
11499112535,2302074153,15.423,Đường Lý Thường Kiệt,primary,1277704616,True,False
6794406134,9000297381,38.668,Nguyễn Thị Minh Khai,primary,288732439,True,False
9000297381,411924257,12.79,Nguyễn Thị Minh Khai,primary,288732439,True,False
4609877993,4609314798,13.661,Nguyễn Thị Nghĩa,primary,466039048,True,False
4609314798,6791142868,7.837,Nguyễn Thị Nghĩa,primary,466039048,True,False
9736097874,6548739709,4.262,Ngã Sáu Nguyễn Tri Phương,primary,1265471328,True,False
2008273913,411923575,14.006,,primary,35113311,False,False
2008273913,5769878576,3.211,Nam Kỳ Khởi Nghĩa,primary,1225573416,True,False
5769878576,11754611885,21.657,Nam Kỳ Khởi Nghĩa,primary,1225573416,True,False
4631143717,5816976961,175.265,Cầu Nguyễn Tri Phương,primary,193514958,True,False
6791270268,3338020187,33.547,Đường Võ Văn Kiệt,primary,719952416,True,False
6772510392,10309953028,39.914,Đường Trần Hưng Đạo B,primary,468613002,True,False
5764789638,6786727190,41.057,Đường Ðiện Biên Phủ,primary,1056695383,True,False
6786727190,5764789639,11.05,Đường Ðiện Biên Phủ,primary,1056695383,True,False
2364059996,6788683865,38.912,Nguyễn Thị Minh Khai,primary,1216735393,True,False
6788683865,6639672511,14.933,Nguyễn Thị Minh Khai,primary,1216735393,True,False
12000475403,2300363373,3.986,,primary,1018412810,True,False
2300363373,4628844527,2.881,,primary,1018412809,True,False
6791510543,6770526458,46.889,Đường Võ Văn Kiệt,primary,724167831,True,False
6770526458,4609356097,7.73,Đường Võ Văn Kiệt,primary,724167831,True,False
6789319268,6789258563,32.67,Trần Hưng Đạo,primary,431068520,True,False
6789258563,6788469902,26.644,Trần Hưng Đạo,primary,431068520,True,False
4928385263,5093747606,19.921,Cách Mạng Tháng 8,primary,225192389,False,False
4928385263,6258204927,5.4,Cách Mạng Tháng 8,primary,225192389,False,True
6258204927,4928385263,5.4,Cách Mạng Tháng 8,primary,225192389,False,False
6258204927,4928385276,24.482,Cách Mạng Tháng 8,primary,225192389,False,True
12215623850,5769720340,57.451,Nam Kỳ Khởi Nghĩa,primary,1225573416,True,False
1998452788,1767909417,17.601,Võ Văn Kiệt,primary,621432415,True,False
1767909417,1996655021,21.796,Võ Văn Kiệt,primary,724068483,True,False
11256782662,12096547555,54.997,Đường Võ Văn Kiệt,primary,723202521,True,False
11998476552,11998476553,21.166,Ngô Gia Tự,primary,1294685600,False,False
11998476552,6751111919,49.578,Ngô Gia Tự,primary,1294685600,False,True
6751111919,11998476552,49.578,Ngô Gia Tự,primary,1294685600,False,False
6751111919,11998294099,42.099,Ngô Gia Tự,primary,1294685600,False,True
5778688832,6712570971,48.529,Đường 3 Tháng 2,primary,1178034721,True,False
4609022571,5814325565,17.048,Đường Hải Thượng Lãn Ông,primary,722027652,True,False
5814325565,4609529066,9.118,Đường Hải Thượng Lãn Ông,primary,723202523,True,False
6789347568,4605017322,57.36,Phạm Hồng Thái,primary,466130926,True,False
4605017322,4673510847,43.008,Phạm Hồng Thái,primary,466130926,True,False
1998781616,6747261116,18.579,Hàm Nghi,primary,1018203946,True,False
366432387,4631178582,11.718,Đường Trần Hưng Đạo B,primary,1019648614,True,False
4631178582,9470462687,60.178,Đường Trần Hưng Đạo B,primary,1019648617,True,False
6788929500,6788929501,4.225,An Dương Vương,primary,468653970,True,False
6788929500,4616143783,1.192,,primary,1018412811,True,False
4616143783,4629025806,2.569,,primary,1018412811,True,False
5778212573,6702164765,105.827,Võ Thị Sáu,primary,654858167,True,False
10799088577,2036082987,5.867,Đường Tôn Ðức Thắng,primary,1083439170,True,False
2036082987,7902006422,8.351,Đường Tôn Ðức Thắng,primary,1083439170,True,False
6712587685,6740176053,10.851,Đường 3 Tháng 2,primary,719039660,True,False
6740176053,10838945095,6.915,Đường 3 Tháng 2,primary,468724779,True,False
6793729485,11953547345,18.107,Cách Mạng Tháng 8,primary,724496035,True,False
10960824996,3806810446,12.2,Hoàng Văn Thụ,primary,213721195,True,False
2932836748,6786642649,5.303,Đường Ðiện Biên Phủ,primary,327097662,True,False
6788469902,9404261883,14.091,Trần Hưng Đạo,primary,431068520,True,False
9404261883,6760665398,17.221,Trần Hưng Đạo,primary,431068520,True,False
3771416347,11468812721,4.132,Trường Chinh,primary,138877181,True,False
2289923638,4611399534,7.649,Đường Nguyễn Văn Cừ,primary,219860447,True,False
6794364471,8591874801,306.102,Đường hầm sông Sài Gòn,primary,724479606,True,False
6791333711,6751126219,60.327,Nguyễn Tri Phương,primary,1178204264,True,False
6751126219,2934006859,8.365,Nguyễn Tri Phương,primary,1178204264,True,False
10046800715,4877811748,3.48,Cách Mạng Tháng 8,primary,225192895,True,False
10046800715,5778164496,5.282,Cách Mạng Tháng 8,primary,1097215589,False,False
411923847,11875729374,19.829,Lý Thái Tổ,primary,721696781,True,False
11875729374,411923828,21.379,Lý Thái Tổ,primary,721696781,True,False
10942561832,10942561840,106.152,Lê Lai,primary,1128345001,True,False
11502520152,11502520154,26.244,Đường 3 Tháng 2,primary,717725619,True,False
11502520152,11502520153,3.664,,primary,1238251880,False,False
11502520153,11502520155,26.457,Ba Tháng Hai,primary,1238251879,True,False
11502520153,11502520152,3.664,,primary,1238251880,False,True
6757924473,366375026,11.279,Đường Tùng Thiện Vương,primary,193514972,True,False
6760665400,6760726689,72.937,Trần Hưng Đạo,primary,724152275,True,False
6760648980,6760648979,38.349,Trần Hưng Đạo,primary,720357121,True,False
5444117925,6789347568,12.437,Phạm Hồng Thái,primary,466130926,True,False
4603835832,6760665406,12.168,Trần Hưng Đạo,primary,1019648608,True,False
6739847124,6739847127,2.395,,primary,468434626,True,False
6739847127,6739847126,2.401,,primary,468434626,True,False
3301809364,6786674061,9.71,Đường 3 Tháng 2,primary,723834477,True,False
6789323619,5780886570,24.96,Trần Hưng Đạo,primary,1019648669,True,False
11363674908,6786738901,41.102,Nguyễn Thị Minh Khai,primary,701023320,True,False
411917927,9880361670,18.665,Đường Hai Bà Trưng,primary,1077610913,True,False
6789269636,5758130724,183.685,Lý Thái Tổ,primary,1219536774,True,False
6760726689,5795068425,16.851,Trần Hưng Đạo,primary,724152275,True,False
6727805012,6732666380,25.196,Đường Hồng Bàng,primary,717325444,True,False
1996653944,1996654611,5.409,Cầu Chà Và,primary,614724259,True,False
411919026,2036141659,12.145,Nguyễn Văn Trỗi,primary,35113033,True,False
6751145377,411917837,81.35,Hàm Nghi,primary,326848022,True,False
4928385256,5293846892,9.139,Cách Mạng Tháng 8,primary,225192389,False,True
4928385256,5293846848,32.905,Cách Mạng Tháng 8,primary,495671983,False,False
5293846848,366402253,8.43,Cách Mạng Tháng 8,primary,495671983,False,False
5293846848,4928385256,32.905,Cách Mạng Tháng 8,primary,495671983,False,True
9403108737,2036141706,15.019,Đường Võ Thị Sáu,primary,326849849,True,False
9864826745,9864823053,4.193,Vòng xoay Phù Đổng Thiên Vương,primary,1265743190,True,False
1769173902,2211376624,16.981,Đường Nguyễn Tất Thành,primary,718479776,True,False
2211376624,1769173814,13.014,Đường Nguyễn Tất Thành,primary,718479776,True,False
6788576905,9404261897,33.236,Trần Hưng Đạo,primary,682105049,True,False
12123468089,9690705586,20.832,Đường Tôn Ðức Thắng,primary,1083439170,True,False
9690705586,5742670228,13.252,Đường Tôn Ðức Thắng,primary,1083439170,True,False
4928394475,5293846883,11.974,Cách Mạng Tháng 8,primary,225192389,False,False
4928394475,5293846905,30.457,Cách Mạng Tháng 8,primary,225192389,False,True
5293846883,5769437298,57.386,Cách Mạng Tháng 8,primary,225192389,False,False
5293846883,4928394475,11.974,Cách Mạng Tháng 8,primary,225192389,False,True
5293846905,4928394475,30.457,Cách Mạng Tháng 8,primary,225192389,False,False
5293846905,11927555949,23.089,Cách Mạng Tháng 8,primary,225192389,False,True
5816871670,746617478,13.569,Trần Hưng Đạo,primary,189017068,True,False
746617478,12117954052,47.837,Trần Hưng Đạo,primary,496142698,True,False
6786738903,411918706,12.773,Cách Mạng Tháng 8,primary,723823269,True,False
411918706,2393618251,15.759,Cách Mạng Tháng 8,primary,35115032,True,False
411918706,6786738902,9.946,Nguyễn Thị Minh Khai,primary,1267006214,True,False
6794364462,8591874794,12.602,Đường hầm sông Sài Gòn,primary,724479604,True,False
7576580841,4617816425,10.952,Cách Mạng Tháng 8,primary,495849088,True,False
6770526453,366416137,8.831,Nguyễn Tri Phương,primary,432383413,True,False
6757977785,1996654239,11.781,Cầu Chà Và,primary,189017100,True,False
1996654239,1996653935,13.761,Cầu Chà Và,primary,189017100,True,False
383552881,2042473703,131.585,Cầu Chánh Hưng,primary,33573741,True,False
2042473703,2146838308,24.846,Đường Phạm Hùng,primary,204704732,True,False
8995419806,6727351568,4.157,Nguyễn Thị Minh Khai,primary,35113070,True,False
2934006856,6739847096,37.981,Nguyễn Tri Phương,primary,289862908,True,False
6727804999,5817380554,18.052,An Dương Vương,primary,189067596,True,False
5817380554,6727804998,71.098,An Dương Vương,primary,715914016,True,False
6727656782,4620515992,52.769,Nguyễn Tri Phương,primary,719951933,True,False
4594841783,737167456,10.619,Dương Bá Trạc,primary,1163571055,True,False
737167456,4594841782,13.95,Dương Bá Trạc,primary,1163571055,True,False
4608979339,1996655738,17.956,Đường Hải Thượng Lãn Ông,primary,1265525407,True,False
1996655738,6775735916,12.881,Đường Hải Thượng Lãn Ông,primary,1265525407,True,False
1996653935,4609046449,150.333,Cầu Chà Và,primary,719969665,True,False
701666218,4646769646,7.228,Công Trường Dân Chủ,primary,35115031,True,False
4646769646,701666216,6.744,Công Trường Dân Chủ,primary,35115031,True,False
6751141602,366412106,14.391,Lý Thái Tổ,primary,1267886073,True,False
7503285164,11299979170,6.829,Đường Võ Văn Kiệt,primary,189193711,True,False
11299979170,1996654441,16.03,Đường Võ Văn Kiệt,primary,189193711,True,False
5762610083,6754108730,26.525,Lý Thái Tổ,primary,39513492,True,False
5762610083,5762610082,4.455,Vòng xoay Cộng Hoà,primary,1265743199,True,False
6754108730,411920209,24.473,Lý Thái Tổ,primary,39513492,True,False
5762610082,2498090917,4.451,Vòng xoay Cộng Hoà,primary,1265743199,True,False
6772432972,5816791142,31.43,Trần Hưng Đạo,primary,468616403,True,False
6938141814,2036083066,8.746,Công trường Mê Linh,primary,327181429,True,False
2498077593,6372499824,15.526,Đường Lý Thường Kiệt,primary,1185441804,True,False
1996654136,11824889552,13.725,Đường Võ Văn Kiệt,primary,717202032,True,False
11824889552,1996655105,15.514,Đường Võ Văn Kiệt,primary,717202032,True,False
5806004398,6760578315,92.441,Đường Nguyễn Văn Cừ,primary,724474023,True,False
6760578315,2364089053,13.408,Đường Nguyễn Văn Cừ,primary,724474023,True,False
2289923630,6791457067,40.941,Đường Nguyễn Văn Cừ,primary,219860447,True,False
6791457067,6791457064,15.757,Đường Nguyễn Văn Cừ,primary,219860447,True,False
2364060004,2364060009,24.732,Nguyễn Thị Minh Khai,primary,1271423730,True,False
2364060009,6788683867,31.216,Nguyễn Thị Minh Khai,primary,1271423730,True,False
9006208102,6789269638,64.399,Lý Thái Tổ,primary,242309084,True,False
6702164756,11771724354,65.01,Võ Thị Sáu,primary,1177449288,True,False
11771724354,6643020540,52.521,Võ Thị Sáu,primary,1177449288,True,False
11584778544,2302073741,13.396,Đường Lý Thường Kiệt,primary,408212916,True,False
6791142868,3506700347,69.376,Nguyễn Thị Nghĩa,primary,466039048,True,False
2358137414,2358137416,34.81,Đường Võ Văn Kiệt,primary,723197017,True,False
2358137416,5813867127,18.855,Đường Võ Văn Kiệt,primary,723197017,True,False
6760291139,6760291137,48.768,Đường Võ Văn Kiệt,primary,1193705152,True,False
2358137401,2358137404,26.514,Đường Võ Văn Kiệt,primary,723197014,True,False
2358137404,6783235644,135.34,Đường Võ Văn Kiệt,primary,723197014,True,False
6729387367,762368912,80.344,Nguyễn Văn Trỗi,primary,35113033,True,False
366469243,5108956872,72.944,Cách Mạng Tháng 8,primary,495849087,False,False
366469243,5108956883,9.683,Cách Mạng Tháng 8,primary,495849087,False,True
5108956883,366469243,9.683,Cách Mạng Tháng 8,primary,495849087,False,False
5108956883,366377082,11.238,Cách Mạng Tháng 8,primary,495849087,False,True
6791517917,1767760195,17.756,Nguyễn Văn Cừ,primary,165216643,True,False
1996654172,6789155350,11.201,Võ Văn Kiệt,primary,189027764,True,False
6789155350,6789155351,20.728,Võ Văn Kiệt,primary,189027764,True,False
2300363358,11774744267,0.732,,primary,1018412805,True,False
11774744267,4616143780,1.869,,primary,1018412805,True,False
